student_id,department,cgpa,aptitude_score,technical_score,projects_count,internships_count,dsa_problems_solved,backlogs_count,certifications_count,soft_skills_score,placement_score,is_placed,hiring_tier,ctc_lpa
STU-2032,Computer Science,8.81,69,98,0,0,113,0,1,93,74.64,1,Tier 2 Tech,13.01
STU-2033,Computer Science,6.91,88,68,1,2,137,2,2,88,54.13,0,Unplaced,0.0
STU-2034,Computer Science,6.15,86,75,4,0,35,0,0,45,68.54,1,Tier 2 Tech,14.05
STU-2035,Electronics & Communication,7.38,84,68,2,1,0,0,1,87,78.71,1,Tier 2 Tech,14.09
STU-2036,Computer Science,6.72,65,56,3,1,220,2,1,73,45.09,0,Unplaced,0.0
STU-2037,Electronics & Communication,7.53,56,74,2,0,190,1,0,65,50.56,0,Unplaced,0.0
STU-2038,Computer Science,8.96,63,81,7,3,14,0,2,61,90.95,1,Tier 2 Tech,15.81
STU-2039,Computer Science,7.1,74,57,3,2,51,1,2,62,70.46,1,Tier 2 Tech,16.23
STU-2040,Information Science,7.55,79,87,3,0,119,2,0,65,52.72,0,Unplaced,0.0
STU-2041,Mechanical Engineering,7.66,41,67,2,0,116,0,4,60,66.31,1,Tier 3 Enterprise,4.11
STU-2042,Computer Science,8.53,71,61,3,0,216,1,1,57,57.6,1,Tier 3 Enterprise,6.93
STU-2043,Electronics & Communication,5.13,74,66,4,0,16,0,2,61,67.53,1,Tier 2 Tech,15.84
STU-2044,Civil Engineering,6.93,68,62,3,2,61,0,0,77,71.46,1,Tier 2 Tech,15.0
STU-2045,Electronics & Communication,7.83,90,68,2,3,11,0,2,74,84.28,1,Tier 2 Tech,15.14
STU-2046,Computer Science,8.92,77,65,1,0,54,0,1,80,72.71,1,Tier 2 Tech,8.41
STU-2047,Computer Science,7.06,90,85,2,1,1,0,3,73,84.33,1,Tier 2 Tech,12.42
STU-2048,Civil Engineering,5.54,68,43,2,1,251,1,3,58,56.31,1,Tier 3 Enterprise,7.27
STU-2049,Computer Science,8.28,85,78,2,0,82,0,0,79,77.21,1,Tier 2 Tech,17.34
STU-2050,Civil Engineering,6.9,94,76,0,0,208,0,1,61,63.36,1,Tier 3 Enterprise,4.92
STU-2051,Information Science,6.29,90,66,3,0,6,0,3,81,76.96,1,Tier 2 Tech,13.79
STU-2052,Artificial Intelligence & Machine Learning,6.91,56,66,4,1,28,1,1,60,59.4,1,Tier 3 Enterprise,7.22
STU-2053,Mechanical Engineering,7.4,68,54,1,1,33,0,0,65,59.98,1,Tier 3 Enterprise,7.01
STU-2054,Artificial Intelligence & Machine Learning,6.93,67,59,0,1,53,0,1,69,59.41,1,Tier 3 Enterprise,6.48
STU-2055,Information Science,5.17,78,55,2,0,178,0,3,82,75.08,1,Tier 2 Tech,8.19
STU-2056,Mechanical Engineering,8.59,81,72,1,2,53,1,5,76,74.05,1,Tier 2 Tech,15.24
STU-2057,Information Science,9.0,60,86,2,1,25,0,4,74,91.02,1,Tier 2 Tech,15.73
STU-2058,Information Science,8.32,72,85,5,2,7,1,0,96,75.12,1,Tier 2 Tech,15.23
STU-2059,Electronics & Communication,6.35,43,72,0,0,9,0,1,51,39.4,0,Unplaced,0.0
STU-2060,Civil Engineering,7.38,92,58,0,2,157,0,1,61,80.47,1,Tier 2 Tech,15.66
STU-2061,Artificial Intelligence & Machine Learning,7.59,64,94,2,2,64,0,2,61,87.38,1,Tier 2 Tech,12.31
STU-2062,Mechanical Engineering,8.26,72,85,1,0,142,2,0,52,37.99,0,Unplaced,0.0
STU-2063,Information Science,8.34,67,78,4,0,126,0,1,65,84.7,1,Tier 2 Tech,17.94
STU-2064,Information Science,6.79,88,77,1,2,15,0,1,82,84.89,1,Tier 2 Tech,15.71
STU-2065,Electronics & Communication,7.69,35,97,2,1,16,0,1,66,69.1,1,Tier 2 Tech,13.79
STU-2066,Computer Science,8.1,71,62,0,2,154,0,3,70,81.98,1,Tier 2 Tech,17.34
STU-2067,Computer Science,9.2,70,83,4,1,140,0,1,53,96.58,1,Tier 2 Tech,17.08
STU-2068,Information Science,8.37,65,55,0,1,52,1,1,64,54.6,0,Unplaced,0.0
STU-2069,Computer Science,8.47,96,81,1,0,8,0,1,68,72.99,1,Tier 2 Tech,16.15
STU-2070,Computer Science,7.69,59,77,2,0,1,0,3,81,72.1,1,Tier 2 Tech,13.64
STU-2071,Computer Science,9.15,82,84,3,3,37,0,1,53,95.68,1,Tier 2 Tech,13.27
STU-2072,Computer Science,8.05,76,69,1,0,1,0,0,68,70.73,1,Tier 2 Tech,11.29
STU-2073,Computer Science,6.65,89,44,2,0,28,0,3,87,71.54,1,Tier 2 Tech,10.51
STU-2074,Artificial Intelligence & Machine Learning,9.14,62,88,6,1,59,0,4,68,94.07,1,Tier 2 Tech,13.12
STU-2075,Information Science,8.37,61,93,4,1,14,2,1,48,53.6,0,Unplaced,0.0
STU-2076,Information Science,7.11,87,62,0,0,12,0,2,89,63.39,1,Tier 3 Enterprise,6.31
STU-2077,Electronics & Communication,7.07,77,72,1,0,249,1,0,82,60.8,1,Tier 3 Enterprise,4.98
STU-2078,Computer Science,7.93,50,59,1,1,96,0,0,84,73.6,1,Tier 2 Tech,17.23
STU-2079,Artificial Intelligence & Machine Learning,8.11,64,81,2,0,299,0,1,53,81.24,1,Tier 2 Tech,13.57
STU-2080,Mechanical Engineering,7.82,77,70,0,1,46,1,1,92,61.05,1,Tier 3 Enterprise,6.11
STU-2081,Computer Science,7.94,83,67,3,0,124,1,3,64,66.34,1,Tier 3 Enterprise,5.74
STU-2082,Information Science,9.47,62,80,5,2,25,0,3,67,103.26,1,Tier 2 Tech,8.58
STU-2083,Civil Engineering,8.78,35,78,2,2,105,0,0,65,85.57,1,Tier 2 Tech,16.82
STU-2084,Artificial Intelligence & Machine Learning,7.81,79,78,6,1,15,0,1,85,86.04,1,Tier 2 Tech,11.17
STU-2085,Information Science,8.64,54,67,2,0,0,0,0,71,65.48,1,Tier 3 Enterprise,6.57
STU-2086,Electronics & Communication,6.46,43,59,3,1,294,0,3,79,78.6,1,Tier 2 Tech,14.07
STU-2087,Computer Science,8.04,35,75,2,0,89,1,2,74,53.73,0,Unplaced,0.0
STU-2088,Artificial Intelligence & Machine Learning,9.59,83,77,5,0,287,0,1,72,91.19,1,Tier 1 Product,32.03
STU-2089,Computer Science,7.36,73,88,2,2,44,0,1,62,76.83,1,Tier 2 Tech,13.26
STU-2090,Artificial Intelligence & Machine Learning,6.67,68,56,6,1,43,0,2,95,78.28,1,Tier 2 Tech,9.81
STU-2091,Electronics & Communication,6.88,91,60,1,2,56,0,0,56,67.11,1,Tier 2 Tech,10.81
STU-2092,Electronics & Communication,6.4,80,53,2,0,134,0,1,78,62.29,1,Tier 3 Enterprise,6.1
STU-2093,Information Science,6.74,94,83,3,0,91,0,3,78,80.25,1,Tier 2 Tech,15.89
STU-2094,Computer Science,7.19,52,75,1,3,285,1,5,87,69.08,1,Tier 2 Tech,12.32
STU-2095,Computer Science,6.05,71,51,1,1,2,0,4,90,70.32,1,Tier 2 Tech,10.04
STU-2096,Computer Science,7.62,49,84,3,1,135,1,2,72,69.45,1,Tier 2 Tech,8.88
STU-2097,Computer Science,8.59,68,82,2,1,44,0,1,80,88.75,1,Tier 2 Tech,14.63
STU-2098,Mechanical Engineering,6.6,68,67,1,0,21,3,3,95,20.71,0,Unplaced,0.0
STU-2099,Information Science,9.27,80,82,6,1,78,4,1,73,40.63,0,Unplaced,0.0
STU-2100,Computer Science,8.16,72,69,2,0,77,1,1,61,47.97,0,Unplaced,0.0
STU-2101,Artificial Intelligence & Machine Learning,8.73,80,85,3,1,16,1,0,69,75.73,1,Tier 2 Tech,12.23
STU-2102,Civil Engineering,6.88,81,61,2,1,24,0,1,58,63.39,1,Tier 3 Enterprise,4.5
STU-2103,Artificial Intelligence & Machine Learning,8.54,100,98,1,2,57,1,1,78,81.77,1,Tier 2 Tech,14.74
STU-2104,Artificial Intelligence & Machine Learning,6.4,67,50,0,1,57,2,1,86,25.79,0,Unplaced,0.0
STU-2105,Computer Science,8.58,58,96,1,0,42,0,2,72,72.34,1,Tier 2 Tech,10.08
STU-2106,Information Science,7.79,75,73,0,1,17,0,4,54,74.22,1,Tier 2 Tech,13.09
STU-2107,Mechanical Engineering,8.21,60,80,1,0,0,0,4,86,63.36,1,Tier 3 Enterprise,5.22
STU-2108,Electronics & Communication,6.31,92,70,2,0,386,0,1,52,78.61,1,Tier 2 Tech,17.32
STU-2109,Computer Science,6.62,68,58,2,0,316,0,1,55,72.96,1,Tier 2 Tech,10.28
STU-2110,Mechanical Engineering,8.26,64,86,3,1,72,0,2,71,82.77,1,Tier 2 Tech,12.2
STU-2111,Computer Science,6.56,65,37,1,0,480,0,0,77,65.97,1,Tier 3 Enterprise,7.84
STU-2112,Computer Science,8.11,82,69,2,1,123,3,3,79,39.35,0,Unplaced,0.0
STU-2113,Information Science,6.1,69,51,0,2,7,0,1,73,66.78,1,Tier 3 Enterprise,5.27
STU-2114,Electronics & Communication,8.53,63,67,1,1,13,1,1,95,55.81,1,Tier 3 Enterprise,6.58
STU-2115,Electronics & Communication,6.24,95,59,4,0,272,0,0,74,79.01,1,Tier 2 Tech,11.17
STU-2116,Computer Science,8.21,60,81,0,0,109,0,2,86,67.42,1,Tier 2 Tech,9.11
STU-2117,Civil Engineering,8.29,72,85,0,1,203,0,2,83,75.22,1,Tier 2 Tech,14.28
STU-2118,Computer Science,6.83,81,69,1,2,251,0,1,58,83.52,1,Tier 2 Tech,17.16
STU-2119,Computer Science,8.24,49,71,0,0,65,0,2,71,61.17,1,Tier 3 Enterprise,5.81
STU-2120,Civil Engineering,7.89,78,78,1,2,5,0,3,99,80.92,1,Tier 2 Tech,14.26
STU-2121,Artificial Intelligence & Machine Learning,7.01,57,69,2,1,22,0,1,67,72.52,1,Tier 2 Tech,14.09
STU-2122,Civil Engineering,6.49,83,73,2,1,7,0,2,65,68.69,1,Tier 2 Tech,12.15
STU-2123,Mechanical Engineering,5.44,58,63,1,3,23,0,1,76,64.33,1,Tier 3 Enterprise,6.46
STU-2124,Electronics & Communication,7.98,81,76,1,1,58,0,1,68,78.77,1,Tier 2 Tech,10.59
STU-2125,Electronics & Communication,5.88,87,50,3,2,13,0,0,64,77.08,1,Tier 2 Tech,11.78
STU-2126,Computer Science,7.7,84,67,2,0,20,0,2,68,77.15,1,Tier 2 Tech,12.42
STU-2127,Information Science,7.31,75,64,3,1,64,0,1,91,77.95,1,Tier 2 Tech,16.64
STU-2128,Information Science,8.35,68,75,1,1,45,0,4,72,80.71,1,Tier 2 Tech,11.48
STU-2129,Computer Science,7.27,63,72,0,0,69,0,1,58,57.43,1,Tier 3 Enterprise,6.54
STU-2130,Electronics & Communication,7.24,92,77,1,1,61,0,2,55,74.89,1,Tier 2 Tech,10.13
STU-2131,Information Science,8.41,62,78,2,0,113,0,0,100,74.16,1,Tier 2 Tech,10.53
STU-2132,Computer Science,7.97,57,75,5,0,304,0,0,71,79.66,1,Tier 2 Tech,14.48
STU-2133,Computer Science,7.95,81,77,5,0,12,0,2,79,80.22,1,Tier 2 Tech,15.62
STU-2134,Electronics & Communication,8.12,60,71,1,1,11,0,0,64,64.1,1,Tier 3 Enterprise,5.85
STU-2135,Computer Science,5.91,58,50,4,2,210,0,3,77,81.19,1,Tier 2 Tech,11.35
STU-2136,Civil Engineering,8.43,51,61,2,1,77,2,1,91,44.22,0,Unplaced,0.0
STU-2137,Information Science,8.27,65,71,2,1,159,1,1,66,64.23,1,Tier 3 Enterprise,7.64
STU-2138,Information Science,6.48,70,68,2,0,26,0,0,79,65.44,1,Tier 3 Enterprise,4.54
STU-2139,Electronics & Communication,7.33,75,63,2,2,194,2,0,57,50.72,0,Unplaced,0.0
STU-2140,Mechanical Engineering,7.56,85,70,4,1,283,0,2,98,93.7,1,Tier 2 Tech,15.21
STU-2141,Computer Science,7.45,79,76,2,1,111,0,4,77,84.2,1,Tier 2 Tech,14.9
STU-2142,Electronics & Communication,7.97,69,80,2,1,12,4,0,69,11.73,0,Unplaced,0.0
STU-2143,Electronics & Communication,9.17,69,74,1,0,248,1,1,70,65.2,1,Tier 3 Enterprise,6.76
STU-2144,Computer Science,8.79,79,92,2,1,172,0,1,67,98.06,1,Tier 2 Tech,17.35
STU-2145,Civil Engineering,6.16,89,72,3,3,152,0,2,68,87.25,1,Tier 2 Tech,15.28
STU-2146,Mechanical Engineering,8.28,73,66,3,0,4,0,2,45,67.74,1,Tier 2 Tech,11.02
STU-2147,Electronics & Communication,9.06,65,76,1,1,176,0,1,72,77.71,1,Tier 2 Tech,11.53
STU-2148,Civil Engineering,8.03,58,88,3,3,16,0,3,72,86.76,1,Tier 2 Tech,11.91
STU-2149,Civil Engineering,8.8,51,80,3,0,27,0,0,79,74.35,1,Tier 2 Tech,8.31
STU-2150,Electronics & Communication,9.81,81,68,1,2,94,2,0,67,49.2,0,Unplaced,0.0
STU-2151,Mechanical Engineering,8.73,80,67,1,2,33,0,0,64,80.57,1,Tier 2 Tech,17.14
STU-2152,Electronics & Communication,7.87,80,72,0,1,119,1,2,73,63.05,1,Tier 3 Enterprise,4.29
STU-2153,Electronics & Communication,8.75,70,70,1,0,103,0,1,54,62.18,1,Tier 3 Enterprise,6.8
STU-2154,Electronics & Communication,7.76,91,69,2,0,12,0,1,75,70.47,1,Tier 2 Tech,15.3
STU-2155,Mechanical Engineering,7.63,65,73,4,0,117,0,1,51,69.15,1,Tier 2 Tech,16.44
STU-2156,Computer Science,7.21,85,84,3,2,283,0,1,87,100.62,1,Tier 2 Tech,13.53
STU-2157,Civil Engineering,9.32,71,83,1,2,19,0,1,82,82.01,1,Tier 2 Tech,15.25
STU-2158,Civil Engineering,6.7,63,76,3,1,99,0,3,62,75.88,1,Tier 2 Tech,11.03
STU-2159,Computer Science,9.29,80,100,4,0,46,0,1,81,88.12,1,Tier 2 Tech,15.46
STU-2160,Mechanical Engineering,8.15,77,91,2,0,67,0,3,75,80.25,1,Tier 2 Tech,11.43
STU-2161,Computer Science,6.06,76,63,3,1,37,0,1,61,74.06,1,Tier 2 Tech,17.03
STU-2162,Computer Science,8.0,73,56,2,1,48,0,1,49,73.78,1,Tier 2 Tech,9.63
STU-2163,Electronics & Communication,5.29,71,58,1,2,3,0,1,77,66.61,1,Tier 3 Enterprise,5.26
STU-2164,Computer Science,8.29,100,88,1,1,439,0,0,64,93.94,1,Tier 1 Product,29.97
STU-2165,Mechanical Engineering,8.57,88,79,3,2,107,0,1,87,98.86,1,Tier 2 Tech,15.76
STU-2166,Mechanical Engineering,6.95,82,85,1,1,76,2,1,74,50.88,0,Unplaced,0.0
STU-2167,Information Science,7.74,73,82,4,1,53,0,0,65,79.24,1,Tier 2 Tech,15.49
STU-2168,Computer Science,9.75,86,95,4,0,85,0,2,95,89.0,1,Tier 2 Tech,10.11
STU-2169,Computer Science,7.04,79,79,2,2,52,0,1,80,78.61,1,Tier 2 Tech,9.44
STU-2170,Electronics & Communication,6.44,72,66,0,1,49,0,2,45,55.13,1,Tier 3 Enterprise,5.22
STU-2171,Artificial Intelligence & Machine Learning,9.23,67,60,1,0,68,0,3,68,73.99,1,Tier 2 Tech,12.84
STU-2172,Electronics & Communication,9.76,70,85,4,0,35,0,2,57,83.45,1,Tier 2 Tech,13.39
STU-2173,Computer Science,7.6,35,84,2,0,21,1,1,64,51.86,0,Unplaced,0.0
STU-2174,Electronics & Communication,8.71,74,73,2,1,89,0,0,72,79.78,1,Tier 2 Tech,12.29
STU-2175,Information Science,9.08,65,82,2,0,203,0,2,78,84.71,1,Tier 1 Product,33.91
STU-2176,Mechanical Engineering,6.78,94,55,5,0,18,0,2,77,74.17,1,Tier 2 Tech,12.28
STU-2177,Computer Science,7.07,72,86,3,1,3,0,0,86,79.84,1,Tier 2 Tech,17.46
STU-2178,Mechanical Engineering,8.95,55,100,3,0,31,0,3,81,80.96,1,Tier 2 Tech,10.61
STU-2179,Information Science,9.45,71,78,1,2,428,1,0,80,75.85,1,Tier 2 Tech,14.27
STU-2180,Artificial Intelligence & Machine Learning,8.22,57,79,3,1,194,1,1,76,78.43,1,Tier 2 Tech,14.11
STU-2181,Computer Science,6.63,78,58,2,1,99,1,0,89,63.97,1,Tier 3 Enterprise,5.13
STU-2182,Electronics & Communication,9.79,76,96,1,0,291,0,3,70,85.29,1,Tier 1 Product,27.88
STU-2183,Artificial Intelligence & Machine Learning,7.02,85,73,3,0,64,1,0,70,55.57,1,Tier 3 Enterprise,5.46
STU-2184,Computer Science,7.23,60,77,2,0,450,0,4,51,76.82,1,Tier 2 Tech,9.72
STU-2185,Artificial Intelligence & Machine Learning,7.98,72,79,2,2,38,1,0,86,70.21,1,Tier 2 Tech,12.77
STU-2186,Electronics & Communication,9.31,52,100,4,1,30,2,0,73,63.12,1,Tier 3 Enterprise,5.55
STU-2187,Computer Science,8.54,81,70,0,0,111,0,2,100,70.63,1,Tier 2 Tech,9.78
STU-2188,Computer Science,8.06,79,59,5,1,52,0,1,69,83.91,1,Tier 2 Tech,12.5
STU-2189,Electronics & Communication,8.11,78,72,1,0,108,0,1,75,64.41,1,Tier 3 Enterprise,5.69
STU-2190,Computer Science,7.65,72,57,2,3,40,1,1,80,66.69,1,Tier 3 Enterprise,4.53
STU-2191,Electronics & Communication,8.21,77,62,2,3,105,0,4,60,83.79,1,Tier 2 Tech,9.31
STU-2192,Computer Science,5.0,94,41,2,1,35,3,0,78,28.95,0,Unplaced,0.0
STU-2193,Electronics & Communication,7.27,68,60,0,1,5,0,4,74,59.35,1,Tier 3 Enterprise,6.59
STU-2194,Computer Science,7.87,73,65,1,2,267,0,1,70,91.19,1,Tier 2 Tech,15.07
STU-2195,Civil Engineering,6.33,56,67,1,1,236,0,0,88,62.51,1,Tier 3 Enterprise,7.76
STU-2196,Artificial Intelligence & Machine Learning,8.02,59,71,1,1,388,1,0,63,58.21,1,Tier 3 Enterprise,4.35
STU-2197,Artificial Intelligence & Machine Learning,7.38,73,69,1,3,138,0,0,77,74.87,1,Tier 2 Tech,9.18
STU-2198,Electronics & Communication,9.53,87,97,0,1,126,0,1,91,86.65,1,Tier 2 Tech,8.52
STU-2199,Computer Science,9.33,68,78,4,1,90,0,2,65,91.8,1,Tier 2 Tech,13.32
STU-2200,Mechanical Engineering,7.09,68,66,3,2,14,0,1,70,73.05,1,Tier 2 Tech,14.23
STU-2201,Computer Science,7.43,66,75,1,1,23,0,1,100,74.45,1,Tier 2 Tech,12.04
STU-2202,Computer Science,7.52,64,52,1,1,37,0,2,79,70.62,1,Tier 2 Tech,15.98
STU-2203,Computer Science,7.1,76,44,2,0,242,1,0,67,54.49,0,Unplaced,0.0
STU-2204,Information Science,7.81,51,77,0,0,20,3,0,83,14.25,0,Unplaced,0.0
STU-2205,Mechanical Engineering,6.77,89,71,5,0,281,0,2,67,90.31,1,Tier 2 Tech,14.87
STU-2206,Electronics & Communication,6.36,62,83,5,1,81,1,1,55,61.23,1,Tier 3 Enterprise,7.94
STU-2207,Information Science,8.28,82,79,1,1,138,2,3,90,59.28,1,Tier 3 Enterprise,4.55
STU-2208,Computer Science,8.29,54,86,3,3,12,0,1,60,84.41,1,Tier 2 Tech,8.58
STU-2209,Artificial Intelligence & Machine Learning,6.72,81,63,4,1,34,0,1,100,78.48,1,Tier 2 Tech,10.75
STU-2210,Information Science,8.58,81,83,4,1,350,0,3,68,108.43,1,Tier 1 Product,18.46
STU-2211,Information Science,6.91,77,83,4,0,34,0,2,99,78.85,1,Tier 2 Tech,17.33
STU-2212,Computer Science,7.88,58,53,3,2,38,0,4,57,80.09,1,Tier 2 Tech,11.04
STU-2213,Mechanical Engineering,8.5,75,84,2,1,24,1,3,86,74.35,1,Tier 2 Tech,13.52
STU-2214,Electronics & Communication,7.56,55,93,2,1,15,4,2,79,7.66,0,Unplaced,0.0
STU-2215,Computer Science,8.1,68,79,2,0,29,0,0,84,65.85,1,Tier 3 Enterprise,5.27
STU-2216,Computer Science,7.03,86,84,5,1,113,0,1,85,93.21,1,Tier 2 Tech,10.46
STU-2217,Electronics & Communication,7.38,83,64,1,1,66,0,4,68,71.7,1,Tier 2 Tech,9.52
STU-2218,Electronics & Communication,7.37,72,70,2,1,88,1,2,58,57.0,1,Tier 3 Enterprise,5.28
STU-2219,Computer Science,6.78,58,66,1,2,14,0,2,73,73.66,1,Tier 2 Tech,14.15
STU-2220,Artificial Intelligence & Machine Learning,7.41,81,49,0,2,178,0,2,76,78.32,1,Tier 2 Tech,17.72
STU-2221,Computer Science,5.9,72,47,4,3,168,0,2,68,85.37,1,Tier 2 Tech,13.58
STU-2222,Information Science,7.06,39,57,1,1,2,0,1,77,59.91,1,Tier 3 Enterprise,6.13
STU-2223,Artificial Intelligence & Machine Learning,7.29,82,78,4,3,53,0,1,77,92.65,1,Tier 2 Tech,8.35
STU-2224,Information Science,7.32,71,79,2,2,7,1,1,63,63.49,1,Tier 3 Enterprise,7.36
STU-2225,Electronics & Communication,7.33,88,73,2,0,172,0,1,78,76.23,1,Tier 2 Tech,8.45
STU-2226,Information Science,7.53,56,80,2,0,147,2,5,70,47.89,0,Unplaced,0.0
STU-2227,Computer Science,8.13,35,75,2,0,255,0,1,65,68.21,1,Tier 2 Tech,17.06
STU-2228,Artificial Intelligence & Machine Learning,8.56,75,92,1,0,29,0,3,83,81.18,1,Tier 2 Tech,13.39
STU-2229,Information Science,6.89,76,67,0,0,67,0,0,64,61.1,1,Tier 3 Enterprise,4.67
STU-2230,Civil Engineering,6.28,48,62,2,0,22,3,0,68,11.25,0,Unplaced,0.0
STU-2231,Computer Science,6.45,58,60,3,1,51,1,2,74,57.72,1,Tier 3 Enterprise,5.81
STU-2232,Computer Science,7.06,100,75,3,0,81,0,1,90,81.88,1,Tier 2 Tech,17.95
STU-2233,Computer Science,7.21,67,65,3,0,6,1,3,76,57.77,1,Tier 3 Enterprise,5.22
STU-2234,Electronics & Communication,6.75,82,75,2,1,138,0,0,80,80.83,1,Tier 2 Tech,10.69
STU-2235,Information Science,6.17,62,50,1,2,86,0,0,70,69.45,1,Tier 2 Tech,9.18
STU-2236,Civil Engineering,7.1,42,57,4,3,194,0,1,73,80.67,1,Tier 2 Tech,13.97
STU-2237,Information Science,7.8,69,81,0,1,34,1,0,73,54.28,0,Unplaced,0.0
STU-2238,Artificial Intelligence & Machine Learning,8.25,68,77,3,1,256,0,4,77,97.01,1,Tier 1 Product,20.14
STU-2239,Computer Science,6.99,66,63,2,0,480,0,2,70,77.52,1,Tier 2 Tech,15.66
STU-2240,Civil Engineering,7.15,70,78,3,0,276,0,3,90,82.09,1,Tier 2 Tech,17.19
STU-2241,Mechanical Engineering,6.58,75,58,1,0,165,0,1,69,62.95,1,Tier 3 Enterprise,7.73
STU-2242,Mechanical Engineering,7.57,69,70,3,0,184,0,3,53,78.55,1,Tier 2 Tech,9.08
STU-2243,Mechanical Engineering,6.67,54,79,2,3,93,0,1,100,75.75,1,Tier 2 Tech,13.58
STU-2244,Mechanical Engineering,8.23,78,93,3,0,23,0,1,70,70.82,1,Tier 2 Tech,8.97
STU-2245,Electronics & Communication,5.64,44,72,2,0,124,2,0,89,28.26,0,Unplaced,0.0
STU-2246,Computer Science,7.2,43,66,1,0,137,0,2,90,68.28,1,Tier 2 Tech,13.72
STU-2247,Computer Science,7.93,82,87,1,1,464,0,5,85,97.65,1,Tier 2 Tech,16.15
STU-2248,Artificial Intelligence & Machine Learning,7.8,79,64,3,0,85,0,2,71,76.4,1,Tier 2 Tech,13.38
STU-2249,Electronics & Communication,9.9,71,82,1,1,34,0,3,77,81.61,1,Tier 2 Tech,16.72
STU-2250,Mechanical Engineering,7.98,52,52,3,0,126,1,3,58,53.88,0,Unplaced,0.0
STU-2251,Information Science,6.5,62,80,0,0,426,0,0,97,68.91,1,Tier 2 Tech,16.02
STU-2252,Computer Science,7.49,68,63,4,0,21,1,2,63,60.11,1,Tier 3 Enterprise,5.11
STU-2253,Computer Science,5.65,49,55,3,1,43,1,3,70,52.31,0,Unplaced,0.0
STU-2254,Electronics & Communication,7.51,61,62,1,0,85,1,2,75,51.11,0,Unplaced,0.0
STU-2255,Information Science,6.68,81,72,2,1,20,0,1,72,77.83,1,Tier 2 Tech,14.3
STU-2256,Computer Science,8.61,91,77,2,1,2,0,1,66,91.86,1,Tier 2 Tech,8.07
STU-2257,Information Science,7.0,66,54,1,1,45,0,2,90,68.89,1,Tier 2 Tech,11.96
STU-2258,Computer Science,7.47,82,76,4,0,220,1,0,85,76.67,1,Tier 2 Tech,10.38
STU-2259,Electronics & Communication,6.9,45,52,2,0,4,0,1,77,55.84,1,Tier 3 Enterprise,7.75
STU-2260,Computer Science,9.51,81,79,2,0,61,0,0,69,79.29,1,Tier 2 Tech,12.05
STU-2261,Mechanical Engineering,7.25,60,48,2,1,157,0,0,86,65.75,1,Tier 3 Enterprise,6.62
STU-2262,Computer Science,9.62,76,74,1,1,336,0,2,68,89.74,1,Tier 1 Product,35.57
STU-2263,Information Science,8.5,68,81,2,1,465,1,3,92,84.08,1,Tier 1 Product,36.56
STU-2264,Computer Science,8.13,90,57,3,1,60,0,4,75,83.01,1,Tier 2 Tech,15.36
STU-2265,Computer Science,8.01,59,61,2,2,330,0,3,88,89.8,1,Tier 1 Product,24.94
STU-2266,Information Science,8.03,80,76,1,1,3,0,0,72,74.16,1,Tier 2 Tech,14.86
STU-2267,Information Science,5.48,68,50,0,0,150,0,2,74,58.45,1,Tier 3 Enterprise,6.2
STU-2268,Electronics & Communication,7.29,69,90,3,1,113,1,2,88,62.28,1,Tier 3 Enterprise,6.39
STU-2269,Computer Science,8.53,69,98,2,0,31,1,3,100,66.6,1,Tier 3 Enterprise,4.0
STU-2270,Electronics & Communication,7.55,60,63,0,1,77,0,1,92,64.08,1,Tier 3 Enterprise,5.03
STU-2271,Civil Engineering,6.05,71,65,3,0,15,0,1,84,64.46,1,Tier 3 Enterprise,7.72
STU-2272,Mechanical Engineering,7.54,71,79,1,0,225,0,1,81,75.89,1,Tier 2 Tech,10.9
STU-2273,Computer Science,9.47,75,81,5,2,48,3,1,67,64.19,0,Unplaced,0.0
STU-2274,Information Science,8.97,73,68,3,1,108,2,2,77,65.04,1,Tier 3 Enterprise,5.75
STU-2275,Computer Science,7.53,83,72,4,0,19,1,2,63,59.42,1,Tier 3 Enterprise,4.75
STU-2276,Computer Science,8.65,84,79,2,0,25,0,1,78,76.38,1,Tier 2 Tech,9.39
STU-2277,Artificial Intelligence & Machine Learning,7.2,57,65,0,1,480,1,2,79,61.91,1,Tier 3 Enterprise,4.83
STU-2278,Computer Science,5.73,84,62,4,2,153,1,1,50,72.73,1,Tier 2 Tech,13.54
STU-2279,Information Science,6.58,55,57,1,1,359,0,1,74,75.73,1,Tier 2 Tech,17.19
STU-2280,Electronics & Communication,9.32,80,75,3,3,38,0,1,78,95.8,1,Tier 2 Tech,11.26
STU-2281,Electronics & Communication,7.3,80,71,3,0,19,2,0,72,37.96,0,Unplaced,0.0
STU-2282,Electronics & Communication,7.33,45,74,3,1,76,0,1,78,77.36,1,Tier 2 Tech,11.23
STU-2283,Computer Science,7.27,73,58,0,1,75,0,1,57,67.07,1,Tier 2 Tech,13.64
STU-2284,Computer Science,9.69,65,98,3,1,21,0,3,64,92.59,1,Tier 2 Tech,11.57
STU-2285,Information Science,9.39,61,69,4,0,145,0,1,86,87.94,1,Tier 2 Tech,17.1
STU-2286,Computer Science,9.9,90,85,3,1,49,0,2,74,95.3,1,Tier 2 Tech,11.78
STU-2287,Information Science,7.43,62,68,4,1,22,0,1,78,66.36,1,Tier 3 Enterprise,5.96
STU-2288,Computer Science,7.93,60,69,0,1,44,1,0,67,53.92,0,Unplaced,0.0
